original_sample_name,query,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E029,ASV7,NA,73268,NA,NA,Gadiformes,6642,0.09068162532839519,1,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E029,ASV70,NA,73268,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Leptoclinus,0,0,0,Leptoclinus maculatus,0,0,0
E029,ASV719,NA,73268,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E029,ASV72,NA,73268,NA,NA,Gadiformes,6642,0.09068162532839519,1,Gadidae,6642,0.12224389592179062,1,Gadus,6642,0.12224389592179062,1,Gadus chalcogrammus,6642,0.12224389592179062,1
E029,ASV75,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E029,ASV8,NA,73268,NA,NA,Clupeiformes,8870,0.12106240104820658,1,Clupeidae,8870,0.12106240104820658,1,Clupea,8870,0.12106240104820658,1,Clupea pallasii,8870,0.12106240104820658,1
E029,ASV84,NA,73268,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Reinhardtius,0,0,0,Reinhardtius hippoglossoides,0,0,0
E029,ASV9,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E029,ASV91,Elasmobranchii,0,NA,NA,Rajiformes,0,0,0,Rajidae,0,0,0,Beringraja,0,0,0,Beringraja binoculata,0,0,0
E029,ASV97,NA,73268,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E031,ASV1,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV10,NA,13351,NA,NA,Salmoniformes,1902,0.14292682350610753,1,Salmonidae,1902,0.14292682350610753,1,Oncorhynchus,1902,0.14292682350610753,1,Oncorhynchus nerka,1902,0.15133619322058947,1
E031,ASV11,NA,13351,NA,NA,Pleuronectiformes,91,0.013823085577369821,1,Pleuronectidae,91,0.013823085577369821,1,Glyptocephalus,91,0.013823085577369821,1,Glyptocephalus zachirus,91,0.013823085577369821,1
E031,ASV12,NA,13351,NA,NA,Salmoniformes,1902,0.14292682350610753,1,Salmonidae,1902,0.14292682350610753,1,Oncorhynchus,1902,0.14292682350610753,1,Oncorhynchus kisutch,0,0,0
E031,ASV122,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV13,NA,13351,NA,NA,Salmoniformes,1902,0.14292682350610753,1,Salmonidae,1902,0.14292682350610753,1,Oncorhynchus,1902,0.14292682350610753,1,Oncorhynchus nerka,1902,0.15133619322058947,1
E031,ASV135,NA,13351,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E031,ASV137,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Alosa,0,0,0,Alosa sapidissima,0,0,0
E031,ASV14,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E031,ASV155,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV163,NA,13351,NA,NA,Osmeriformes,10143,0.7485608856088561,1,Osmeridae,10143,0.7485608856088561,1,Thaleichthys,10143,0.7485608856088561,1,Thaleichthys pacificus,10143,0.7485608856088561,1
E031,ASV177,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV191,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV2,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV20,NA,13351,NA,NA,Salmoniformes,1902,0.14292682350610753,1,Salmonidae,1902,0.14292682350610753,1,Oncorhynchus,1902,0.14292682350610753,1,Oncorhynchus gorbuscha,0,0,0
E031,ASV21,NA,13351,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E031,ASV24,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV25,NA,13351,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E031,ASV262,NA,13351,NA,NA,Pleuronectiformes,91,0.013823085577369821,1,Pleuronectidae,91,0.013823085577369821,1,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E031,ASV27,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E031,ASV271,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV286,NA,13351,NA,NA,Pleuronectiformes,91,0.013823085577369821,1,Pleuronectidae,91,0.013823085577369821,1,Glyptocephalus,91,0.013823085577369821,1,Glyptocephalus zachirus,91,0.013823085577369821,1
E031,ASV297,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV30,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV31,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E031,ASV33,NA,13351,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E031,ASV34,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV39,NA,13351,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E031,ASV4,NA,13351,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E031,ASV41,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV45,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E031,ASV46,NA,13351,NA,NA,Pleuronectiformes,91,0.013823085577369821,1,Pleuronectidae,91,0.013823085577369821,1,Glyptocephalus,91,0.013823085577369821,1,Glyptocephalus zachirus,91,0.013823085577369821,1
E031,ASV47,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV5,NA,13351,NA,NA,Osmeriformes,10143,0.7485608856088561,1,Osmeridae,10143,0.7485608856088561,1,Thaleichthys,10143,0.7485608856088561,1,Thaleichthys pacificus,10143,0.7485608856088561,1
E031,ASV50,NA,13351,NA,NA,Salmoniformes,1902,0.14292682350610753,1,Salmonidae,1902,0.14292682350610753,1,Oncorhynchus,1902,0.14292682350610753,1,Oncorhynchus gorbuscha,0,0,0
E031,ASV513,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV52,NA,13351,NA,NA,Pleuronectiformes,91,0.013823085577369821,1,Pleuronectidae,91,0.013823085577369821,1,Microstomus,0,0,0,Microstomus pacificus,0,0,0
E031,ASV534,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV58,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV6,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E031,ASV616,NA,13351,NA,NA,Osmeriformes,10143,0.7485608856088561,1,Osmeridae,10143,0.7485608856088561,1,Thaleichthys,10143,0.7485608856088561,1,Thaleichthys pacificus,10143,0.7485608856088561,1
E031,ASV62,NA,13351,NA,NA,Pleuronectiformes,91,0.013823085577369821,1,Pleuronectidae,91,0.013823085577369821,1,Eopsetta,0,0,0,Eopsetta jordani,0,0,0
E031,ASV633,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV67,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0
E031,ASV68,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E031,ASV7,NA,13351,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E031,ASV70,NA,13351,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Leptoclinus,0,0,0,Leptoclinus maculatus,0,0,0
E031,ASV719,NA,13351,NA,NA,Salmoniformes,1902,0.14292682350610753,1,Salmonidae,1902,0.14292682350610753,1,Oncorhynchus,1902,0.14292682350610753,1,Oncorhynchus keta,0,0,0
E031,ASV72,NA,13351,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E031,ASV75,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV8,NA,13351,NA,NA,Clupeiformes,1215,0.0896678966789668,1,Clupeidae,1215,0.0896678966789668,1,Clupea,1215,0.0896678966789668,1,Clupea pallasii,1215,0.0896678966789668,1
E031,ASV84,NA,13351,NA,NA,Pleuronectiformes,91,0.013823085577369821,1,Pleuronectidae,91,0.013823085577369821,1,Reinhardtius,0,0,0,Reinhardtius hippoglossoides,0,0,0
E031,ASV9,Elasmobranchii,199,1,1,Squaliformes,199,0.026359804208993604,1,Squalidae,199,0.026359804208993604,1,Squalus,199,0.026359804208993604,1,Squalus suckleyi,199,0.026359804208993604,1
E031,ASV91,Elasmobranchii,199,1,1,Rajiformes,0,0,0,Rajidae,0,0,0,Beringraja,0,0,0,Beringraja binoculata,0,0,0
E031,ASV97,NA,13351,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E032,ASV1,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV10,NA,1286,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E032,ASV11,NA,1286,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E032,ASV12,NA,1286,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus kisutch,0,0,0
E032,ASV122,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV13,NA,1286,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus nerka,0,0,0
E032,ASV135,NA,1286,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E032,ASV137,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Alosa,0,0,0,Alosa sapidissima,0,0,0
E032,ASV14,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E032,ASV155,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV163,NA,1286,NA,NA,Osmeriformes,1286,1,1,Osmeridae,1286,1,1,Thaleichthys,1286,1,1,Thaleichthys pacificus,1286,1,1
E032,ASV177,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV191,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV2,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV20,NA,1286,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E032,ASV21,NA,1286,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E032,ASV24,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV25,NA,1286,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E032,ASV262,NA,1286,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E032,ASV27,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E032,ASV271,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV286,NA,1286,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E032,ASV297,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV30,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV31,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E032,ASV33,NA,1286,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E032,ASV34,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV39,NA,1286,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E032,ASV4,NA,1286,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E032,ASV41,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV45,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E032,ASV46,NA,1286,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E032,ASV47,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV5,NA,1286,NA,NA,Osmeriformes,1286,1,1,Osmeridae,1286,1,1,Thaleichthys,1286,1,1,Thaleichthys pacificus,1286,1,1
E032,ASV50,NA,1286,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus gorbuscha,0,0,0
E032,ASV513,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV52,NA,1286,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Microstomus,0,0,0,Microstomus pacificus,0,0,0
E032,ASV534,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV58,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV6,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E032,ASV616,NA,1286,NA,NA,Osmeriformes,1286,1,1,Osmeridae,1286,1,1,Thaleichthys,1286,1,1,Thaleichthys pacificus,1286,1,1
E032,ASV62,NA,1286,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Eopsetta,0,0,0,Eopsetta jordani,0,0,0
E032,ASV633,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV67,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0
E032,ASV68,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E032,ASV7,NA,1286,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E032,ASV70,NA,1286,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Leptoclinus,0,0,0,Leptoclinus maculatus,0,0,0
E032,ASV719,NA,1286,NA,NA,Salmoniformes,0,0,0,Salmonidae,0,0,0,Oncorhynchus,0,0,0,Oncorhynchus keta,0,0,0
E032,ASV72,NA,1286,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E032,ASV75,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV8,NA,1286,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E032,ASV84,NA,1286,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Reinhardtius,0,0,0,Reinhardtius hippoglossoides,0,0,0
E032,ASV9,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E032,ASV91,Elasmobranchii,0,NA,NA,Rajiformes,0,0,0,Rajidae,0,0,0,Beringraja,0,0,0,Beringraja binoculata,0,0,0
E032,ASV97,NA,1286,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E033,ASV1,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV10,NA,2746,NA,NA,Salmoniformes,2547,0.9444325277679984,1,Salmonidae,2547,0.9444325277679984,1,Oncorhynchus,2547,0.9444325277679984,1,Oncorhynchus nerka,2547,1,1
E033,ASV11,NA,2746,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E033,ASV12,NA,2746,NA,NA,Salmoniformes,2547,0.9444325277679984,1,Salmonidae,2547,0.9444325277679984,1,Oncorhynchus,2547,0.9444325277679984,1,Oncorhynchus kisutch,0,0,0
E033,ASV122,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV13,NA,2746,NA,NA,Salmoniformes,2547,0.9444325277679984,1,Salmonidae,2547,0.9444325277679984,1,Oncorhynchus,2547,0.9444325277679984,1,Oncorhynchus nerka,2547,1,1
E033,ASV135,NA,2746,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E033,ASV137,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Alosa,0,0,0,Alosa sapidissima,0,0,0
E033,ASV14,NA,2746,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,NA,0,NA,NA
E033,ASV155,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E033,ASV163,NA,2746,NA,NA,Osmeriformes,199,0.07246904588492352,1,Osmeridae,199,0.07246904588492352,1,Thaleichthys,199,0.07246904588492352,1,Thaleichthys pacificus,199,0.07246904588492352,1
E033,ASV177,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E033,ASV191,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV2,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E033,ASV20,NA,2746,NA,NA,Salmoniformes,2547,0.9444325277679984,1,Salmonidae,2547,0.9444325277679984,1,Oncorhynchus,2547,0.9444325277679984,1,Oncorhynchus gorbuscha,0,0,0
E033,ASV21,NA,2746,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E033,ASV24,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV25,NA,2746,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E033,ASV262,NA,2746,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E033,ASV27,NA,2746,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E033,ASV271,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV286,NA,2746,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E033,ASV297,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV30,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV31,NA,2746,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E033,ASV33,NA,2746,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E033,ASV34,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E033,ASV39,NA,2746,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Phytichthys,0,0,0,Phytichthys chirus,0,0,0
E033,ASV4,NA,2746,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E033,ASV41,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV45,NA,2746,NA,NA,Scorpaeniformes,0,0,0,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes crameri,0,0,0
E033,ASV46,NA,2746,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E033,ASV47,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E033,ASV5,NA,2746,NA,NA,Osmeriformes,199,0.07246904588492352,1,Osmeridae,199,0.07246904588492352,1,Thaleichthys,199,0.07246904588492352,1,Thaleichthys pacificus,199,0.07246904588492352,1
E033,ASV50,NA,2746,NA,NA,Salmoniformes,2547,0.9444325277679984,1,Salmonidae,2547,0.9444325277679984,1,Oncorhynchus,2547,0.9444325277679984,1,Oncorhynchus gorbuscha,0,0,0
E033,ASV513,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV52,NA,2746,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Microstomus,0,0,0,Microstomus pacificus,0,0,0
E033,ASV534,Elasmobranchii,0,NA,NA,Squaliformes,0,0,0,Squalidae,0,0,0,Squalus,0,0,0,Squalus suckleyi,0,0,0
E033,ASV58,NA,2746,NA,NA,Clupeiformes,0,0,0,Clupeidae,0,0,0,Clupea,0,0,0,Clupea pallasii,0,0,0
E033,ASV6,NA,2746,NA,NA,Scorpaeniformes,0,0,0,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E033,ASV616,NA,2746,NA,NA,Osmeriformes,199,0.07246904588492352,1,Osmeridae,199,0.07246904588492352,1,Thaleichthys,199,0.07246904588492352,1,Thaleichthys pacificus,199,0.07246904588492352,1
E033,ASV62,NA,2746,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Eopsetta,0,0,0,Eopsetta jordani,0,0,0
